Entity,Year,Country code,Total population (Gapminder),Life Expectancy (at birth) World Bank data,Health Expenditure and Financing (per capita)
Saudi Arabia,1973,SAU,6622572,56.03621951,
Saudi Arabia,1974,SAU,6966138,57.15804878,
Saudi Arabia,1975,SAU,7344638,58.25692683,
Saudi Arabia,1976,SAU,7756072,59.31936585,
Saudi Arabia,1977,SAU,8200523,60.34136585,
Saudi Arabia,1978,SAU,8684651,61.31790244,
Saudi Arabia,1979,SAU,9217019,62.241,
Saudi Arabia,1980,SAU,9801475,63.10514634,
Saudi Arabia,1981,SAU,10440852,63.90890244,
Saudi Arabia,1982,SAU,11126570,64.6602439,
Saudi Arabia,1983,SAU,11836762,65.36414634,
Saudi Arabia,1984,SAU,12542098,66.02353659,
Saudi Arabia,1985,SAU,13220479,66.63926829,
Saudi Arabia,1986,SAU,13862213,67.21317073,
Saudi Arabia,1987,SAU,14469298,67.74719512,
Saudi Arabia,1988,SAU,15045709,68.24429268,
Saudi Arabia,1989,SAU,15600314,68.7105122,
Saudi Arabia,1990,SAU,16139053,69.14897561,
Saudi Arabia,1991,SAU,16669764,69.56390244,
Saudi Arabia,1992,SAU,17189075,69.95743902,
Saudi Arabia,1993,SAU,17679720,70.33278049,
Saudi Arabia,1994,SAU,18117969,70.69392683,
Saudi Arabia,1995,SAU,18491845,71.04241463,
Saudi Arabia,1996,SAU,18786467,71.37963415,
Saudi Arabia,1997,SAU,19020639,71.7054878,
Saudi Arabia,1998,SAU,19256649,72.01880488,
Saudi Arabia,1999,SAU,19578923,72.32158537,
Saudi Arabia,2000,SAU,20045276,72.6147561,
Saudi Arabia,2001,SAU,20681576,72.89734146,
Saudi Arabia,2002,SAU,21463072,73.17085366,
Saudi Arabia,2003,SAU,22334371,73.43434146,
Saudi Arabia,2004,SAU,23213767,73.69029268,
Saudi Arabia,2005,SAU,24041116,73.9382439,
Saudi Arabia,2006,SAU,24799436,74.17863415,
Saudi Arabia,2007,SAU,25504176,74.4115122,
Saudi Arabia,2008,SAU,26166639,74.63787805,
Saudi Arabia,2009,SAU,26809105,74.8592439,
Saudi Arabia,2010,SAU,27448086,75.07560976,
Saudi Arabia,2011,SAU,28082541,75.288,
Saudi Arabia,2012,SAU,28705133,75.49690244,
Saudi Arabia,2013,SAU,29319402,75.70336585,
Senegal,1800,SEN,1009886,,
Senegal,1820,SEN,1009886,,
Senegal,1950,SEN,2416264,,
Senegal,1951,SEN,2463892,,
Senegal,1952,SEN,2513702,,
Senegal,1953,SEN,2566574,,
Senegal,1954,SEN,2623159,,
Senegal,1955,SEN,2683866,,
Senegal,1956,SEN,2748861,,
Senegal,1957,SEN,2818072,,
Senegal,1958,SEN,2891230,,
Senegal,1959,SEN,2967928,,
Senegal,1960,SEN,3047804,38.206,
Senegal,1961,SEN,3130743,38.3632439,
Senegal,1962,SEN,3217043,38.446,
Senegal,1963,SEN,3307493,38.4632439,
Senegal,1964,SEN,3403161,38.43597561,
Senegal,1965,SEN,3504782,38.39568293,
Senegal,1966,SEN,3612246,38.37585366,
Senegal,1967,SEN,3725151,38.41597561,
Senegal,1968,SEN,3843517,38.55056098,
Senegal,1969,SEN,3967316,38.80858537,
Senegal,1970,SEN,4096245,39.22053659,
Senegal,1971,SEN,4231030,39.80790244,
Senegal,1972,SEN,4370991,40.55621951,
Senegal,1973,SEN,4512774,41.44046341,
Senegal,1974,SEN,4651922,42.43914634,
Senegal,1975,SEN,4785536,43.5187561,
Senegal,1976,SEN,4912200,44.64031707,
Senegal,1977,SEN,5033645,45.76734146,
Senegal,1978,SEN,5154054,46.86982927,
Senegal,1979,SEN,5279383,47.92680488,
Senegal,1980,SEN,5414070,48.9427561,
Senegal,1981,SEN,5559400,49.93670732,
Senegal,1982,SEN,5714508,50.93314634,
Senegal,1983,SEN,5879044,51.93860976,
Senegal,1984,SEN,6051962,52.93809756,
Senegal,1985,SEN,6232395,53.90414634,
Senegal,1986,SEN,6420323,54.80078049,
Senegal,1987,SEN,6615896,55.59702439,
Senegal,1988,SEN,6818495,56.26790244,
Senegal,1989,SEN,7027320,56.80090244,
Senegal,1990,SEN,7241573,57.18309756,
Senegal,1991,SEN,7461567,57.4094878,
Senegal,1992,SEN,7686866,57.50660976,
Senegal,1993,SEN,7915080,57.51136585,
Senegal,1994,SEN,8143140,57.4562439,
Senegal,1995,SEN,8369125,57.37960976,
Senegal,1996,SEN,8591861,57.31934146,
Senegal,1997,SEN,8812695,57.30336585,
Senegal,1998,SEN,9035367,57.35914634,
Senegal,1999,SEN,9265135,57.5082439,
Senegal,2000,SEN,9505862,57.77426829,
Senegal,2001,SEN,9758841,58.17041463,
Senegal,2002,SEN,10023194,58.67685366,
Senegal,2003,SEN,10297956,59.26165854,
Senegal,2004,SEN,10581316,59.89929268,
Senegal,2005,SEN,10871908,60.54970732,
Senegal,2006,SEN,11169549,61.16868293,
Senegal,2007,SEN,11474661,61.72353659,
Senegal,2008,SEN,11787123,62.19263415,
Senegal,2009,SEN,12106865,62.56441463,
Senegal,2010,SEN,12433728,62.84187805,
Senegal,2011,SEN,12767556,63.04258537,
Senegal,2012,SEN,13107945,63.20217073,
Senegal,2013,SEN,13454191,63.35073171,
Serbia,1800,SRB,2147197,,
Serbia,1820,SRB,2147197,,
Serbia,1950,SRB,6732256,,
Serbia,1951,SRB,6839783,,
Serbia,1952,SRB,6942216,,
Serbia,1953,SRB,7039281,,
Serbia,1954,SRB,7130885,,
Serbia,1955,SRB,7217120,,
Serbia,1956,SRB,7298269,,
Serbia,1957,SRB,7374796,,
Serbia,1958,SRB,7447327,,
Serbia,1959,SRB,7516595,,
Serbia,1960,SRB,7583324,,
Serbia,1961,SRB,7648077,,
Serbia,1962,SRB,7711142,,
Serbia,1963,SRB,7772481,,
Serbia,1964,SRB,7831873,,
Serbia,1965,SRB,7889351,,
Serbia,1966,SRB,7944927,,
Serbia,1967,SRB,7999327,,
Serbia,1968,SRB,8054147,,
Serbia,1969,SRB,8111427,,
Serbia,1970,SRB,8172645,,
Serbia,1971,SRB,8238178,,
Serbia,1972,SRB,8307669,,
Serbia,1973,SRB,8380884,,
Serbia,1974,SRB,8457297,,
Serbia,1975,SRB,8536301,,
Serbia,1976,SRB,8618095,,
Serbia,1977,SRB,8702227,,
Serbia,1978,SRB,8786614,,
Serbia,1979,SRB,8868545,,
Serbia,1980,SRB,8946077,,
Serbia,1981,SRB,9019281,,
Serbia,1982,SRB,9088833,,
Serbia,1983,SRB,9154306,,
Serbia,1984,SRB,9215339,,
Serbia,1985,SRB,9272302,,
Serbia,1986,SRB,9322048,,
Serbia,1987,SRB,9365835,,
Serbia,1988,SRB,9413538,,
Serbia,1989,SRB,9478469,,
Serbia,1990,SRB,9568744,,
Serbia,1991,SRB,9689735,71.48780488,
Serbia,1992,SRB,9834717,,
Serbia,1993,SRB,9984888,,
Serbia,1994,SRB,10114158,,
Serbia,1995,SRB,10203932,,
Serbia,1996,SRB,10248363,,
Serbia,1997,SRB,10253548,72.03902439,
Serbia,1998,SRB,10227702,,
Serbia,1999,SRB,10184152,,
Serbia,2000,SRB,10133561,71.58292683,
Serbia,2001,SRB,10076784,72.23414634,
Serbia,2002,SRB,10013058,72.28536585,
Serbia,2003,SRB,9949713,72.43658537,
Serbia,2004,SRB,9895409,72.68292683,
Serbia,2005,SRB,9856152,72.83414634,
Serbia,2006,SRB,9835841,73.38536585,
Serbia,2007,SRB,9832994,73.63170732,
Serbia,2008,SRB,9841360,73.88536585,
Serbia,2009,SRB,9851440,73.98536585,
Serbia,2010,SRB,9856222,74.33658537,
Serbia,2011,SRB,9853969,74.53658537,
Serbia,2012,SRB,9846582,74.83658537,
Serbia,2013,SRB,9835010,75.13658537,
Seychelles,1800,SYC,12522,,
Seychelles,1820,SYC,12522,,
Seychelles,1891,SYC,16000,,
Seychelles,1901,SYC,19000,,
Seychelles,1911,SYC,23000,,
Seychelles,1921,SYC,25000,,
Seychelles,1931,SYC,27000,,
Seychelles,1950,SYC,36322,,
Seychelles,1951,SYC,36891,,
Seychelles,1952,SYC,37451,,
Seychelles,1953,SYC,37978,,
Seychelles,1954,SYC,38459,,
Seychelles,1955,SYC,38899,,
Seychelles,1956,SYC,39312,,
Seychelles,1957,SYC,39731,,
Seychelles,1958,SYC,40195,,
Seychelles,1959,SYC,40752,,
Seychelles,1960,SYC,41443,,
Seychelles,1961,SYC,42290,,
Seychelles,1962,SYC,43280,,
Seychelles,1963,SYC,44363,,
Seychelles,1964,SYC,45469,,
Seychelles,1965,SYC,46544,,
Seychelles,1966,SYC,47566,,
Seychelles,1967,SYC,48554,,
Seychelles,1968,SYC,49535,,
Seychelles,1969,SYC,50560,,
Seychelles,1970,SYC,51659,,
Seychelles,1971,SYC,52841,,
Seychelles,1972,SYC,54087,,
Seychelles,1973,SYC,55357,,
Seychelles,1974,SYC,56605,,
Seychelles,1975,SYC,57791,,
Seychelles,1976,SYC,58906,,
Seychelles,1977,SYC,59958,,
Seychelles,1978,SYC,60952,,
Seychelles,1979,SYC,61897,,
Seychelles,1980,SYC,62807,,
Seychelles,1981,SYC,63677,,
Seychelles,1982,SYC,64505,68.68292683,
Seychelles,1983,SYC,65310,,
Seychelles,1984,SYC,66107,,
Seychelles,1985,SYC,66914,,
Seychelles,1986,SYC,67737,,
Seychelles,1987,SYC,68572,69.73195122,
Seychelles,1988,SYC,69411,,
Seychelles,1989,SYC,70234,,
Seychelles,1990,SYC,71031,,
Seychelles,1991,SYC,71800,,
Seychelles,1992,SYC,72549,70.67073171,
Seychelles,1993,SYC,73285,,
Seychelles,1994,SYC,74016,,
Seychelles,1995,SYC,74755,,
Seychelles,1996,SYC,75494,,
Seychelles,1997,SYC,76235,71.41463415,
Seychelles,1998,SYC,76999,,
Seychelles,1999,SYC,77810,,
Seychelles,2000,SYC,78685,,
Seychelles,2001,SYC,79634,,
Seychelles,2002,SYC,80640,72.95365854,
Seychelles,2003,SYC,81660,71.02926829,
Seychelles,2004,SYC,82631,72.6097561,
Seychelles,2005,SYC,83513,72.13170732,
Seychelles,2006,SYC,84291,72.21707317,
Seychelles,2007,SYC,84975,73.19268293,
Seychelles,2008,SYC,85568,73.16341463,
Seychelles,2009,SYC,86079,73.03414634,
Seychelles,2010,SYC,86518,73.19756098,
Seychelles,2011,SYC,86879,72.72439024,
Seychelles,2012,SYC,87169,74.22682927,
Seychelles,2013,SYC,87417,74.22682927,
Sierra Leone,1800,SLE,794264,,
Sierra Leone,1820,SLE,794264,,
Sierra Leone,1950,SLE,1895409,,
Sierra Leone,1951,SLE,1920612,,
Sierra Leone,1952,SLE,1946495,,
Sierra Leone,1953,SLE,1973170,,
Sierra Leone,1954,SLE,2000723,,
Sierra Leone,1955,SLE,2029230,,
Sierra Leone,1956,SLE,2058740,,
Sierra Leone,1957,SLE,2089284,,
Sierra Leone,1958,SLE,2120880,,
Sierra Leone,1959,SLE,2153530,,
Sierra Leone,1960,SLE,2187240,30.33153659,
Sierra Leone,1961,SLE,2222029,30.54043902,
Sierra Leone,1962,SLE,2257946,30.75278049,
Sierra Leone,1963,SLE,2295070,30.97756098,
Sierra Leone,1964,SLE,2333500,31.23039024,
Sierra Leone,1965,SLE,2373308,31.54263415,
Sierra Leone,1966,SLE,2414620,31.94821951,
Sierra Leone,1967,SLE,2457448,32.46282927,
Sierra Leone,1968,SLE,2501620,33.08695122,
Sierra Leone,1969,SLE,2546888,33.81039024,
Sierra Leone,1970,SLE,2593123,34.60909756,
Sierra Leone,1971,SLE,2640264,35.45190244,
Sierra Leone,1972,SLE,2688527,36.2952439,
Sierra Leone,1973,SLE,2738398,37.09973171,
Sierra Leone,1974,SLE,2790525,37.83678049,
Sierra Leone,1975,SLE,2845392,38.49307317,
Sierra Leone,1976,SLE,2903199,39.06802439,
Sierra Leone,1977,SLE,2963880,39.57226829,
Sierra Leone,1978,SLE,3027332,40.01226829,
Sierra Leone,1979,SLE,3093342,40.37673171,
Sierra Leone,1980,SLE,3161751,40.6502439,
Sierra Leone,1981,SLE,3230990,40.81770732,
Sierra Leone,1982,SLE,3300789,40.87036585,
Sierra Leone,1983,SLE,3373661,40.80695122,
Sierra Leone,1984,SLE,3453115,40.62831707,
Sierra Leone,1985,SLE,3540728,40.32480488,
Sierra Leone,1986,SLE,3639732,39.88626829,
Sierra Leone,1987,SLE,3746944,39.33065854,
Sierra Leone,1988,SLE,3849915,38.69407317,
Sierra Leone,1989,SLE,3931817,38.01858537,
Sierra Leone,1990,SLE,3981567,37.35736585,
Sierra Leone,1991,SLE,3995290,36.76660976,
Sierra Leone,1992,SLE,3979553,36.28707317,
Sierra Leone,1993,SLE,3946835,35.95390244,
Sierra Leone,1994,SLE,3915066,35.79273171,
Sierra Leone,1995,SLE,3898363,35.82012195,
Sierra Leone,1996,SLE,3898177,36.034,
Sierra Leone,1997,SLE,3913681,36.39826829,
Sierra Leone,1998,SLE,3953705,36.87880488,
Sierra Leone,1999,SLE,4028260,37.45307317,
Sierra Leone,2000,SLE,4143115,38.11160976,
Sierra Leone,2001,SLE,4303850,38.84646341,
Sierra Leone,2002,SLE,4505515,39.64663415,
Sierra Leone,2003,SLE,4730020,40.48607317,
Sierra Leone,2004,SLE,4952134,41.33317073,
Sierra Leone,2005,SLE,5153435,42.14521951,
Sierra Leone,2006,SLE,5327364,42.88253659,
Sierra Leone,2007,SLE,5478289,43.5264878,
Sierra Leone,2008,SLE,5612129,44.06746341,
Sierra Leone,2009,SLE,5739293,44.50143902,
Sierra Leone,2010,SLE,5867536,44.83895122,
Sierra Leone,2011,SLE,5997486,45.10258537,
Sierra Leone,2012,SLE,6126450,45.32904878,
Sierra Leone,2013,SLE,6255163,45.55095122,
Singapore,1800,SGP,30000,,
Singapore,1820,SGP,30000,,
Singapore,1850,SGP,56000,,
Singapore,1870,SGP,84000,,
Singapore,1890,SGP,157000,,
Singapore,1900,SGP,215000,,
Singapore,1913,SGP,323000,,
Singapore,1914,SGP,331000,,
Singapore,1915,SGP,341000,,
Singapore,1916,SGP,351000,,
Singapore,1917,SGP,360000,,
Singapore,1918,SGP,370000,,
Singapore,1919,SGP,380000,,
Singapore,1920,SGP,391000,,
Singapore,1921,SGP,418000,,
Singapore,1922,SGP,436000,,
Singapore,1923,SGP,458000,,
Singapore,1924,SGP,469000,,
Singapore,1925,SGP,492000,,
Singapore,1926,SGP,511000,,
Singapore,1927,SGP,532000,,
Singapore,1928,SGP,553000,,
Singapore,1929,SGP,575000,,
Singapore,1930,SGP,596000,,
Singapore,1931,SGP,563000,,
Singapore,1932,SGP,580000,,
Singapore,1933,SGP,515000,,
Singapore,1934,SGP,525000,,
Singapore,1935,SGP,572000,,
Singapore,1936,SGP,603000,,
Singapore,1937,SGP,651000,,
Singapore,1938,SGP,710000,,
Singapore,1939,SGP,728000,,
Singapore,1940,SGP,751000,,
Singapore,1941,SGP,769000,,
Singapore,1947,SGP,938000,,
Singapore,1948,SGP,961000,,
Singapore,1949,SGP,979000,,
Singapore,1950,SGP,1022098,,
Singapore,1951,SGP,1067968,,
Singapore,1952,SGP,1120282,,
Singapore,1953,SGP,1178077,,
Singapore,1954,SGP,1240283,,
Singapore,1955,SGP,1305726,,
Singapore,1956,SGP,1373111,,
Singapore,1957,SGP,1441037,,
Singapore,1958,SGP,1508042,,
Singapore,1959,SGP,1572672,,
Singapore,1960,SGP,1633694,65.65982927,
Singapore,1961,SGP,1690329,66.08719512,
Singapore,1962,SGP,1742448,66.4322439,
Singapore,1963,SGP,1790662,66.70080488,
Singapore,1964,SGP,1836072,66.91021951,
Singapore,1965,SGP,1879561,67.08580488,
Singapore,1966,SGP,1921095,67.25595122,
Singapore,1967,SGP,1960551,67.44573171,
Singapore,1968,SGP,1998650,67.67373171,
Singapore,1969,SGP,2036291,67.95107317,
Singapore,1970,SGP,2074099,68.27941463,
Singapore,1971,SGP,2112908,68.65046341,
Singapore,1972,SGP,2152644,69.04290244,
Singapore,1973,SGP,2191970,69.44031707,
Singapore,1974,SGP,2228945,69.83478049,
Singapore,1975,SGP,2262444,70.21970732,
Singapore,1976,SGP,2291674,70.59397561,
Singapore,1977,SGP,2317849,70.96090244,
Singapore,1978,SGP,2344275,71.32334146,
Singapore,1979,SGP,2375464,71.68273171,
Singapore,1980,SGP,2414563,72.1902439,
Singapore,1981,SGP,2463269,72.58780488,
Singapore,1982,SGP,2520493,72.68780488,
Singapore,1983,SGP,2583219,73.03658537,
Singapore,1984,SGP,2646959,73.2902439,
Singapore,1985,SGP,2708638,73.8902439,
Singapore,1986,SGP,2766830,74.24634146,
Singapore,1987,SGP,2823012,74.54878049,
Singapore,1988,SGP,2880470,74.69756098,
Singapore,1989,SGP,2943941,74.94634146,
Singapore,1990,SGP,3016624,75.29512195,
Singapore,1991,SGP,3099465,75.64634146,
Singapore,1992,SGP,3190692,75.94634146,
Singapore,1993,SGP,3287420,76.04634146,
Singapore,1994,SGP,3385486,76.19756098,
Singapore,1995,SGP,3481674,76.29512195,
Singapore,1996,SGP,3576537,76.59512195,
Singapore,1997,SGP,3670693,76.89756098,
Singapore,1998,SGP,3761263,77.3,
Singapore,1999,SGP,3844693,77.55121951,
Singapore,2000,SGP,3919300,77.95121951,
Singapore,2001,SGP,3980956,78.25121951,
Singapore,2002,SGP,4032217,78.55121951,
Singapore,2003,SGP,4086050,79.03902439,
Singapore,2004,SGP,4160158,79.4902439,
Singapore,2005,SGP,4265999,79.9902439,
Singapore,2006,SGP,4409955,80.14146341,
Singapore,2007,SGP,4584894,80.44146341,
Singapore,2008,SGP,4772216,80.7902439,
Singapore,2009,SGP,4945645,81.24146341,
Singapore,2010,SGP,5086418,81.54146341,
Singapore,2011,SGP,5187933,81.74390244,
Singapore,2012,SGP,5256278,81.99512195,
Singapore,2013,SGP,5300914,82.34634146,
Sint Maarten (Dutch part),2007,SXM,,74.54390244,
Sint Maarten (Dutch part),2008,SXM,,74.53658537,
Sint Maarten (Dutch part),2009,SXM,,75.58780488,
Slovak Republic,1970,,,,..
Slovak Republic,1971,,,,..
Slovak Republic,1972,,,,..
Slovak Republic,1973,,,,..
Slovak Republic,1974,,,,..
Slovak Republic,1975,,,,..
Slovak Republic,1976,,,,..
Slovak Republic,1977,,,,..
Slovak Republic,1978,,,,..
Slovak Republic,1979,,,,..
Slovak Republic,1980,,,,..
Slovak Republic,1981,,,,..
Slovak Republic,1982,,,,..
Slovak Republic,1983,,,,..
Slovak Republic,1984,,,,..
Slovak Republic,1985,,,,..
Slovak Republic,1986,,,,..
Slovak Republic,1987,,,,..
Slovak Republic,1988,,,,..
Slovak Republic,1989,,,,..
Slovak Republic,1990,,,,..
Slovak Republic,1991,,,,..
Slovak Republic,1992,,,,..
Slovak Republic,1993,,,,..
Slovak Republic,1994,,,,..
Slovak Republic,1995,,,,..
Slovak Republic,1996,,,,..
Slovak Republic,1997,,,,821.5848
Slovak Republic,1998,,,,837.7805
Slovak Republic,1999,,,,833.5161
Slovak Republic,2000,,,,810.1319
Slovak Republic,2001,,,,842.8819
Slovak Republic,2002,,,,910.4797
Slovak Republic,2003,,,,950.2762
Slovak Republic,2004,,,,1187.6545
Slovak Republic,2005,,,,1290.7632
Slovak Republic,2006,,,,1455.7134
Slovak Republic,2007,,,,1689.6859
Slovak Republic,2008,,,,1727.8643
Slovak Republic,2009,,,,1864.0134
Slovak Republic,2010,,,,1917.8972
Slovak Republic,2011,,,,1872.8004
Slovak Republic,2012,,,,1955.786
Slovak Republic,2013,,,,1955.2659
Slovak Republic,2014,,,,1842.2812
Slovak Republic,2015,,,,1916.8807
Slovakia,1800,SVK,2140651,,
Slovakia,1820,SVK,2140651,,
Slovakia,1950,SVK,3436574,,
Slovakia,1951,SVK,3494399,,
Slovakia,1952,SVK,3558070,,
Slovakia,1953,SVK,3625562,,
Slovakia,1954,SVK,3695133,,
Slovakia,1955,SVK,3765317,,
Slovakia,1956,SVK,3834942,,
Slovakia,1957,SVK,3903115,,
Slovakia,1958,SVK,3969202,,
Slovakia,1959,SVK,4032799,,
Slovakia,1960,SVK,4093623,69.97592683,
Slovakia,1961,SVK,4151408,70.2877561,
Slovakia,1962,SVK,4205808,70.49434146,
Slovakia,1963,SVK,4256354,70.60570732,
Slovakia,1964,SVK,4302571,70.63636585,
Slovakia,1965,SVK,4344322,70.60336585,
Slovakia,1966,SVK,4381278,70.5242439,
Slovakia,1967,SVK,4414055,70.41953659,
Slovakia,1968,SVK,4444651,70.30934146,
Slovakia,1969,SVK,4475755,70.21021951,
Slovakia,1970,SVK,4509366,70.13873171,
Slovakia,1971,SVK,4546043,70.10443902,
Slovakia,1972,SVK,4585443,70.10336585,
Slovakia,1973,SVK,4627506,70.1284878,
Slovakia,1974,SVK,4671864,70.17831707,
Slovakia,1975,SVK,4718093,70.24680488,
Slovakia,1976,SVK,4766402,70.32390244,
Slovakia,1977,SVK,4816543,70.39956098,
Slovakia,1978,SVK,4867021,70.46670732,
Slovakia,1979,SVK,4915864,70.52085366,
Slovakia,1980,SVK,4961607,70.40853659,
Slovakia,1981,SVK,5003672,70.62926829,
Slovakia,1982,SVK,5042276,70.68902439,
Slovakia,1983,SVK,5077753,70.47902439,
Slovakia,1984,SVK,5110779,70.75097561,
Slovakia,1985,SVK,5141880,70.73463415,
Slovakia,1986,SVK,5170942,71.02121951,
Slovakia,1987,SVK,5197804,71.08878049,
Slovakia,1988,SVK,5222922,71.20780488,
Slovakia,1989,SVK,5246884,71.02634146,
Slovakia,1990,SVK,5270072,70.93268293,
Slovakia,1991,SVK,5292792,70.88292683,
Slovakia,1992,SVK,5314849,71.79512195,
Slovakia,1993,SVK,5335519,72.44878049,
Slovakia,1994,SVK,5353767,72.3,
Slovakia,1995,SVK,5368894,72.25365854,
Slovakia,1996,SVK,5380807,72.65365854,
Slovakia,1997,SVK,5389895,72.70487805,
Slovakia,1998,SVK,5396548,72.55121951,
Slovakia,1999,SVK,5401350,72.90243902,
Slovakia,2000,SVK,5404845,73.05121951,
Slovakia,2001,SVK,5407045,73.40243902,
Slovakia,2002,SVK,5408162,73.60487805,
Slovakia,2003,SVK,5409182,73.60487805,
Slovakia,2004,SVK,5411339,73.95853659,
Slovakia,2005,SVK,5415496,73.90487805,
Slovakia,2006,SVK,5422122,74.20487805,
Slovakia,2007,SVK,5430974,74.20731707,
Slovakia,2008,SVK,5441304,74.70487805,
Slovakia,2009,SVK,5451968,74.9097561,
Slovakia,2010,SVK,5462119,75.11219512,
Slovakia,2011,SVK,5471502,75.95853659,
Slovakia,2012,SVK,5480332,76.1097561,
Slovakia,2013,SVK,5488775,76.26097561,
Slovenia,1800,SVN,469664,,
Slovenia,1820,SVN,469664,,
Slovenia,1950,SVN,1473094,,
Slovenia,1951,SVN,1485208,,
Slovenia,1952,SVN,1497673,,
Slovenia,1953,SVN,1509949,,
Slovenia,1954,SVN,1521658,,
Slovenia,1955,SVN,1532598,,
Slovenia,1956,SVN,1542741,,
Slovenia,1957,SVN,1552231,,
Slovenia,1958,SVN,1561352,,
Slovenia,1959,SVN,1570492,,
Slovenia,1960,SVN,1580010,68.97804878,
Slovenia,1961,SVN,1590097,68.97804878,
Slovenia,1962,SVN,1600656,68.97804878,
Slovenia,1963,SVN,1611254,68.62195122,
Slovenia,1964,SVN,1621265,68.66341463,
Slovenia,1965,SVN,1630299,68.36585366,
Slovenia,1966,SVN,1638169,69.01219512,
Slovenia,1967,SVN,1645201,69.36585366,
Slovenia,1968,SVN,1652157,68.91707317,
Slovenia,1969,SVN,1660081,68.36097561,
Slovenia,1970,SVN,1669731,68.6097561,..
Slovenia,1971,SVN,1681246,68.83414634,..
Slovenia,1972,SVN,1694389,69.05853659,..
Slovenia,1973,SVN,1709055,69.40487805,..
Slovenia,1974,SVN,1725015,70.16097561,..
Slovenia,1975,SVN,1742004,70.35853659,..
Slovenia,1976,SVN,1760125,70.30731707,..
Slovenia,1977,SVN,1779184,70.55609756,..
Slovenia,1978,SVN,1798248,70.70243902,..
Slovenia,1979,SVN,1816102,70.85365854,..
Slovenia,1980,SVN,1831881,71.10487805,..
Slovenia,1981,SVN,1845186,71.20487805,..
Slovenia,1982,SVN,1856261,71.05365854,..
Slovenia,1983,SVN,1865704,70.54146341,..
Slovenia,1984,SVN,1874446,70.90243902,..
Slovenia,1985,SVN,1883179,71.35121951,..
Slovenia,1986,SVN,1892015,71.80243902,..
Slovenia,1987,SVN,1900766,72.00243902,..
Slovenia,1988,SVN,1909475,72.44634146,..
Slovenia,1989,SVN,1918131,72.70487805,..
Slovenia,1990,SVN,1926701,73.20487805,..
Slovenia,1991,SVN,1935302,73.35365854,..
Slovenia,1992,SVN,1943919,73.30487805,..
Slovenia,1993,SVN,1952220,73.25365854,..
Slovenia,1994,SVN,1959752,73.40487805,..
Slovenia,1995,SVN,1966205,73.95853659,1302.0993
Slovenia,1996,SVN,1971488,74.45853659,1382.4006
Slovenia,1997,SVN,1975755,74.70731707,1476.5463
Slovenia,1998,SVN,1979261,74.80731707,1537.2319
Slovenia,1999,SVN,1982378,75.0097561,1615.3151
Slovenia,2000,SVN,1985406,75.41219512,1775.6261
Slovenia,2001,SVN,1988385,75.75853659,1891.9529
Slovenia,2002,SVN,1991319,76.00731707,1864.5666
Slovenia,2003,SVN,1994426,76.85853659,1936.9238
Slovenia,2004,SVN,1997959,77.20731707,1981.1986
Slovenia,2005,SVN,2002084,77.61219512,2066.8623
Slovenia,2006,SVN,2006903,78.08658537,2132.2841
Slovenia,2007,SVN,2012345,78.56097561,2178.1724
Slovenia,2008,SVN,2018172,78.76585366,2352.881
Slovenia,2009,SVN,2024040,78.97073171,2345.0101
Slovenia,2010,SVN,2029680,79.42195122,2363.6692
Slovenia,2011,SVN,2035012,79.97073171,2368.1191
Slovenia,2012,SVN,2040057,80.12439024,2350.1776
Slovenia,2013,SVN,2044766,80.27804878,2329.7555
Slovenia,2014,SVN,,,2340.6884
Slovenia,2015,SVN,,,2353.321
Small states,1960,,,51.94436897,
Small states,1961,,,52.43087089,
Small states,1962,,,52.89422053,
Small states,1963,,,53.32835159,
Small states,1964,,,53.72842081,
Small states,1965,,,54.09715989,
Small states,1966,,,54.4442348,
Small states,1967,,,54.78084252,
Small states,1968,,,55.11698636,
Small states,1969,,,55.45948517,
Small states,1970,,,55.80667675,
Small states,1971,,,56.14742431,
Small states,1972,,,56.47352647,
Small states,1973,,,56.78286288,
Small states,1974,,,57.08269027,
Small states,1975,,,57.38924779,
Small states,1976,,,57.72489717,
Small states,1977,,,58.09956276,
Small states,1978,,,58.50755749,
Small states,1979,,,58.93497987,
Small states,1980,,,59.3613851,
Small states,1981,,,59.7683092,
Small states,1982,,,60.24044093,
Small states,1983,,,60.50047176,
Small states,1984,,,60.81536635,
Small states,1985,,,61.09494048,
Small states,1986,,,61.34685346,
Small states,1987,,,61.67358627,
Small states,1988,,,61.78201629,
Small states,1989,,,61.97213519,
Small states,1990,,,62.12694781,
Small states,1991,,,62.231113,
Small states,1992,,,62.33014219,
Small states,1993,,,62.20320545,
Small states,1994,,,62.08834394,
Small states,1995,,,61.91678228,
Small states,1996,,,61.65816385,
Small states,1997,,,61.4536976,
Small states,1998,,,61.04393139,
Small states,1999,,,60.75454369,
Small states,2000,,,60.51662043,
Small states,2001,,,60.31841405,
Small states,2002,,,60.35634334,
Small states,2003,,,60.32713511,
Small states,2004,,,60.48591694,
Small states,2005,,,60.74195848,
Small states,2006,,,61.05666372,
Small states,2007,,,61.42756699,
Small states,2008,,,61.7976996,
Small states,2009,,,62.16928474,
Small states,2010,,,62.50450156,
Small states,2011,,,62.8122819,
Small states,2012,,,63.10594322,
Small states,2013,,,63.3712106,
Solomon Islands,1800,SLB,56998,,
Solomon Islands,1820,SLB,56998,,
Solomon Islands,1931,SLB,94000,,
Solomon Islands,1950,SLB,106647,,
